show_id,type,title,director,country,date_added,release_year,rating,listed_in,year_added,month_added,duration_value,duration_unit,genre_count
s1362,Tv Show,The Unsettling,Unknown,United States,01-02-2021,2019,TV-14,"TV Horror, Teen TV Shows",2021,2,1,season,2
s1363,Tv Show,Total Drama,Unknown,Canada,01-02-2021,2015,TV-PG,"Kids' TV, TV Comedies",2021,2,7,season,2
s1364,Tv Show,Zac and Mia,Unknown,United States,01-02-2021,2019,TV-14,"Romantic TV Shows, TV Dramas, Teen TV Shows",2021,2,2,season,3
s1372,Tv Show,We Are: The Brooklyn Saints,Unknown,United States,29-01-2021,2021,TV-14,Docuseries,2021,1,1,season,1
s1374,Tv Show,50M2,Unknown,Turkey,27-01-2021,2021,TV-MA,"International TV Shows, TV Dramas, TV Thrillers",2021,1,1,season,3
s1376,Tv Show,BONDING,Unknown,United States,27-01-2021,2021,TV-MA,"TV Comedies, TV Dramas",2021,1,2,season,2
s1378,Tv Show,Outlander,Unknown,United States,27-01-2021,2018,TV-MA,"Romantic TV Shows, TV Action & Adventure, TV Dramas",2021,1,4,season,3
s1381,Tv Show,Go Dog Go,Unknown,United States,26-01-2021,2021,TV-Y,Kids' TV,2021,1,1,season,1
s1384,Tv Show,Blown Away,Unknown,Canada,22-01-2021,2021,TV-14,"International TV Shows, Reality TV",2021,1,2,season,2
s1385,Tv Show,Busted!,Unknown,South Korea,22-01-2021,2021,TV-14,"Crime TV Shows, International TV Shows, Korean TV Shows",2021,1,3,season,3
s1386,Tv Show,Demon Slayer: Kimetsu no Yaiba,Unknown,Japan,22-01-2021,2019,TV-14,"Anime Series, International TV Shows",2021,1,1,season,2
s1619,Tv Show,Octonauts,Unknown,United States,01-12-2020,2015,TV-Y,"British TV Shows, Kids' TV",2020,12,4,season,2
s1393,Tv Show,Daughter From Another Mother,Unknown,Mexico,20-01-2021,2021,TV-MA,"International TV Shows, Spanish-Language TV Shows, TV Comedies",2021,1,1,season,3
s1395,Tv Show,Spycraft,Unknown,United States,20-01-2021,2021,TV-MA,"Docuseries, Science & Nature TV",2021,1,1,season,2
s1396,Tv Show,Hello Ninja,Unknown,United States,19-01-2021,2021,TV-Y,Kids' TV,2021,1,4,season,1
s1401,Tv Show,Bling Empire,Unknown,United States,15-01-2021,2021,TV-MA,Reality TV,2021,1,1,season,1
s1402,Tv Show,Carmen Sandiego,Unknown,United States,15-01-2021,2021,TV-Y7,"Kids' TV, TV Thrillers",2021,1,4,season,2
s1403,Tv Show,Disenchantment,Unknown,United States,15-01-2021,2021,TV-14,"TV Action & Adventure, TV Comedies, TV Sci-Fi & Fantasy",2021,1,3,season,3
s1409,Tv Show,The Magicians,Unknown,United States,15-01-2021,2020,TV-MA,"TV Dramas, TV Sci-Fi & Fantasy",2021,1,5,season,2
s1426,Movie,Creating The Queen's Gambit,Unknown,United States,08-01-2021,2021,TV-14,Documentaries,2021,1,14,min,1
s1428,Tv Show,Inside the World’s Toughest Prisons,Unknown,United Kingdom,08-01-2021,2021,TV-MA,"British TV Shows, Crime TV Shows, Docuseries",2021,1,5,season,3
s1430,Tv Show,Mighty Little Bheem: Kite Festival,Unknown,India,08-01-2021,2021,TV-Y,"Kids' TV, TV Comedies",2021,1,1,season,2
s1431,Tv Show,Pretend It’s a City,Unknown,United States,08-01-2021,2021,TV-14,Docuseries,2021,1,1,season,1
s1432,Movie,Stuck Apart,Unknown,Turkey,08-01-2021,2021,TV-MA,"Comedies, Dramas, International Movies",2021,1,97,min,3
s1438,Tv Show,Surviving Death,Unknown,United States,06-01-2021,2021,TV-MA,"Docuseries, Reality TV",2021,1,1,season,2
s1440,Tv Show,History of Swear Words,Unknown,United States,05-01-2021,2021,TV-MA,"Docuseries, TV Comedies",2021,1,1,season,2
s1441,Tv Show,Nailed It! Mexico,Unknown,Mexico,05-01-2021,2021,TV-PG,"International TV Shows, Reality TV, Spanish-Language TV Shows",2021,1,3,season,3
s1444,Tv Show,QB1: Beyond the Lights,Unknown,United States,04-01-2021,2019,TV-14,Docuseries,2021,1,1,season,1
s1449,Tv Show,Cobra Kai,Unknown,United States,01-01-2021,2021,TV-14,"TV Action & Adventure, TV Comedies, TV Dramas",2021,1,3,season,3
s1450,Tv Show,Dream Home Makeover,Unknown,United States,01-01-2021,2021,TV-G,Reality TV,2021,1,2,season,1
s1456,Tv Show,Headspace Guide to Meditation,Unknown,United States,01-01-2021,2021,TV-G,"Docuseries, Science & Nature TV",2021,1,1,season,2
s1458,Tv Show,Jenni Rivera: Mariposa de Barrio,Unknown,United States,01-01-2021,2017,TV-MA,"Spanish-Language TV Shows, TV Dramas",2021,1,1,season,2
s1620,Tv Show,Oddbods,Unknown,United Kingdom,01-12-2020,2017,TV-Y,"Kids' TV, TV Comedies",2020,12,1,season,2
s1461,Tv Show,Monarca,Unknown,Mexico,01-01-2021,2021,TV-MA,"International TV Shows, Spanish-Language TV Shows, TV Dramas",2021,1,2,season,3
s1466,Tv Show,The Haunted Hathaways,Unknown,United States,01-01-2021,2013,TV-G,"Kids' TV, TV Comedies, TV Sci-Fi & Fantasy",2021,1,2,season,3
s1467,Movie,The Minimalists: Less Is Now,Unknown,United States,01-01-2021,2021,TV-14,Documentaries,2021,1,54,min,1
s1474,Tv Show,Chilling Adventures of Sabrina,Unknown,United States,31-12-2020,2020,TV-14,"TV Horror, TV Mysteries, TV Sci-Fi & Fantasy",2020,12,4,season,3
s1477,Tv Show,Best Leftovers Ever!,Unknown,United States,30-12-2020,2020,TV-G,Reality TV,2020,12,1,season,1
s1478,Tv Show,Dare Me,Unknown,United States,30-12-2020,2019,TV-MA,"Crime TV Shows, TV Dramas, TV Thrillers",2020,12,1,season,3
s1479,Tv Show,Equinox,Unknown,Denmark,30-12-2020,2020,TV-MA,"International TV Shows, TV Mysteries, TV Thrillers",2020,12,1,season,3
s1481,Tv Show,Still Game,Unknown,United Kingdom,30-12-2020,2018,TV-14,"British TV Shows, Classic & Cult TV, International TV Shows",2020,12,9,season,3
s1484,Tv Show,A Love So Beautiful,Unknown,South Korea,28-12-2020,2020,TV-PG,"International TV Shows, Romantic TV Shows, TV Comedies",2020,12,1,season,3
s1488,Tv Show,Sakho & Mangane,Unknown,Senegal,27-12-2020,2019,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",2020,12,1,season,3
s1490,Tv Show,Regiment Diaries,Unknown,India,26-12-2020,2020,TV-PG,"Docuseries, International TV Shows",2020,12,2,season,2
s1493,Tv Show,Bridgerton,Unknown,United States,25-12-2020,2020,TV-MA,"Romantic TV Shows, TV Dramas",2020,12,1,season,2
s1504,Tv Show,Lovestruck in the City,Unknown,South Korea,22-12-2020,2020,TV-14,"International TV Shows, Romantic TV Shows, TV Comedies",2020,12,1,season,3
s1506,Tv Show,Rhyme Time Town Singalongs,Unknown,United States,22-12-2020,2020,TV-Y,Kids' TV,2020,12,1,season,1
s1689,Tv Show,We Are the Champions,Unknown,United States,17-11-2020,2020,TV-MA,"Docuseries, Reality TV",2020,11,1,season,2
s1507,Tv Show,Shaun the Sheep,Unknown,United Kingdom,22-12-2020,2016,TV-Y,"British TV Shows, Kids' TV, TV Comedies",2020,12,2,season,3
s1509,Tv Show,Timmy Time,Unknown,United Kingdom,22-12-2020,2010,TV-Y,"British TV Shows, Kids' TV",2020,12,1,season,2
s1515,Tv Show,Diamond City,Unknown,South Africa,18-12-2020,2019,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",2020,12,1,season,3
s1517,Tv Show,Home for Christmas,Unknown,Norway,18-12-2020,2020,TV-MA,"International TV Shows, Romantic TV Shows, TV Comedies",2020,12,2,season,3
s1528,Tv Show,Morphle,Unknown,Netherlands,17-12-2020,2020,TV-Y,"British TV Shows, Kids' TV",2020,12,2,season,2
s1529,Tv Show,Run On,Unknown,South Korea,17-12-2020,2020,TV-MA,"International TV Shows, Romantic TV Shows, TV Comedies",2020,12,1,season,3
s1536,Tv Show,How To Ruin Christmas,Unknown,South Africa,16-12-2020,2020,TV-MA,"International TV Shows, TV Comedies, TV Dramas",2020,12,1,season,3
s1539,Tv Show,Marvel Anime: Wolverine,Unknown,United States,16-12-2020,2011,TV-14,"Anime Series, International TV Shows",2020,12,1,season,2
s1540,Tv Show,Marvel Anime: X-Men,Unknown,Japan,16-12-2020,2011,TV-14,"Anime Series, International TV Shows",2020,12,1,season,2
s1544,Tv Show,Black Ink Crew New York,Unknown,United States,15-12-2020,2014,TV-14,Reality TV,2020,12,2,season,1
s1546,Tv Show,Pup Academy,Unknown,United States,15-12-2020,2020,TV-Y,"Kids' TV, TV Comedies",2020,12,2,season,2
s1548,Tv Show,Teen Mom 2,Unknown,United States,15-12-2020,2011,TV-14,Reality TV,2020,12,2,season,1
s1549,Tv Show,The Challenge,Unknown,United States,15-12-2020,2006,TV-14,Reality TV,2020,12,2,season,1
s1552,Tv Show,Hilda,Unknown,United Kingdom,14-12-2020,2021,TV-Y7,Kids' TV,2020,12,2,season,1
s1553,Tv Show,Tiny Pretty Things,Unknown,United States,14-12-2020,2020,TV-MA,"TV Dramas, TV Mysteries, TV Thrillers",2020,12,1,season,3
s1555,Tv Show,Children of Adam,Unknown,Lebanon,12-12-2020,2020,TV-14,"International TV Shows, TV Dramas, TV Thrillers",2020,12,1,season,3
s1556,Tv Show,Grizzy et les Lemmings,Unknown,France,12-12-2020,2018,TV-Y,"Kids' TV, TV Comedies",2020,12,2,season,2
s1560,Tv Show,The Mess You Leave Behind,Unknown,Spain,11-12-2020,2020,TV-MA,"International TV Shows, Spanish-Language TV Shows, TV Dramas",2020,12,1,season,3
s1519,Movie,Ma Rainey's Black Bottom: A Legacy Brought to Screen,Unknown,Pakistan,18-12-2020,2020,TV-PG,"Documentaries, Music & Musicals",2020,12,32,min,2
s1563,Tv Show,Alice in Borderland,Unknown,Japan,10-12-2020,2020,TV-MA,"International TV Shows, TV Action & Adventure, TV Mysteries",2020,12,1,season,3
s1570,Tv Show,Masameer Classics,Unknown,Saudi Arabia,09-12-2020,2013,TV-14,"International TV Shows, TV Comedies",2020,12,4,season,2
s1571,Tv Show,Once Upon a Time,Unknown,Egypt,09-12-2020,2019,TV-14,"International TV Shows, Romantic TV Shows, TV Dramas",2020,12,1,season,3
s1573,Tv Show,The Big Show Show,Unknown,United States,09-12-2020,2020,TV-G,"Kids' TV, TV Comedies",2020,12,2,season,2
s1574,Tv Show,The Expanding Universe of Ashley Garcia,Unknown,United States,09-12-2020,2020,TV-PG,"Kids' TV, TV Comedies, Teen TV Shows",2020,12,3,season,3
s1575,Tv Show,The Surgeon's Cut,Unknown,United States,09-12-2020,2020,TV-14,"Docuseries, Science & Nature TV",2020,12,1,season,2
s1578,Movie,Emicida: AmarElo - It’s All For Yesterday,Unknown,Brazil,08-12-2020,2020,TV-MA,"Documentaries, International Movies, Music & Musicals",2020,12,90,min,3
s1579,Tv Show,Juman,Unknown,Kuwait,08-12-2020,2019,TV-PG,"International TV Shows, Romantic TV Shows, TV Dramas",2020,12,1,season,3
s1580,Tv Show,Mr. Iglesias,Unknown,United States,08-12-2020,2020,TV-14,"TV Comedies, Teen TV Shows",2020,12,3,season,2
s1584,Tv Show,100 Days My Prince,Unknown,South Korea,07-12-2020,2018,TV-14,"International TV Shows, Romantic TV Shows, TV Dramas",2020,12,1,season,3
s1590,Tv Show,Bhaag Beanie Bhaag,Unknown,India,04-12-2020,2020,TV-MA,"International TV Shows, Romantic TV Shows, TV Comedies",2020,12,1,season,3
s1591,Tv Show,Big Mouth,Unknown,United States,04-12-2020,2020,TV-MA,TV Comedies,2020,12,4,season,1
s1594,Tv Show,Kings of Jo'Burg,Unknown,South Africa,04-12-2020,2020,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",2020,12,1,season,3
s1595,Movie,Leyla Everlasting,Unknown,Turkey,04-12-2020,2020,TV-MA,"Comedies, International Movies",2020,12,113,min,2
s1604,Tv Show,Alien Worlds,Unknown,United Kingdom,02-12-2020,2020,TV-PG,"British TV Shows, Docuseries, International TV Shows",2020,12,1,season,3
s1606,Tv Show,Check The Store Next Door: The Next Chapter,Unknown,Indonesia,02-12-2020,2020,TV-14,"International TV Shows, TV Comedies, TV Dramas",2020,12,2,season,3
s1612,Tv Show,Are You The One,Unknown,United States,01-12-2020,2014,TV-14,Reality TV,2020,12,2,season,1
s1615,Tv Show,Gormiti,Unknown,Spain,01-12-2020,2018,TV-Y,Kids' TV,2020,12,1,season,1
s1623,Tv Show,Stargate SG-1,Unknown,United States,01-12-2020,2006,TV-MA,"Classic & Cult TV, TV Action & Adventure, TV Sci-Fi & Fantasy",2020,12,10,season,3
s1624,Tv Show,The Bachelorette,Unknown,United States,01-12-2020,2010,TV-14,"Reality TV, Romantic TV Shows",2020,12,1,season,2
s1626,Tv Show,The Guest,Unknown,South Korea,01-12-2020,2018,TV-14,"International TV Shows, TV Horror, TV Mysteries",2020,12,1,season,3
s1628,Tv Show,The Holiday Movies That Made Us,Unknown,United States,01-12-2020,2020,TV-PG,Docuseries,2020,12,1,season,1
s1629,Tv Show,The Repair Shop,Unknown,United Kingdom,01-12-2020,2018,TV-PG,"British TV Shows, Reality TV",2020,12,1,season,2
s1635,Tv Show,The Uncanny Counter,Unknown,South Korea,29-11-2020,2020,TV-14,"International TV Shows, TV Action & Adventure, TV Dramas",2020,11,1,season,3
s1639,Tv Show,Fabulous Lives of Bollywood Wives,Unknown,India,27-11-2020,2020,TV-MA,"International TV Shows, Reality TV",2020,11,1,season,2
s1759,Tv Show,LEGO Ninjago,Unknown,Canada,01-11-2020,2020,TV-Y7,Kids' TV,2020,11,2,season,1
s1640,Tv Show,Heartbreak High,Unknown,Australia,27-11-2020,1999,TV-14,"International TV Shows, TV Dramas, Teen TV Shows",2020,11,7,season,3
s1641,Tv Show,Over Christmas,Unknown,Germany,27-11-2020,2020,TV-MA,"International TV Shows, Romantic TV Shows, TV Comedies",2020,11,1,season,3
s1642,Tv Show,Sugar Rush Christmas,Unknown,United States,27-11-2020,2020,TV-14,Reality TV,2020,11,2,season,1
s1650,Tv Show,Great Pretender,Unknown,Japan,25-11-2020,2020,TV-MA,"Anime Series, Crime TV Shows, International TV Shows",2020,11,2,season,3
s1659,Tv Show,Valentino,Unknown,Egypt,24-11-2020,2020,TV-14,"International TV Shows, TV Comedies, TV Dramas",2020,11,1,season,3
s1662,Tv Show,Strongest Deliveryman,Unknown,South Korea,23-11-2020,2017,TV-MA,"International TV Shows, Romantic TV Shows, TV Dramas",2020,11,1,season,3
s1668,Tv Show,Flavorful Origins,Unknown,China,20-11-2020,2020,TV-G,"Docuseries, International TV Shows",2020,11,3,season,2
s1671,Tv Show,Mismatched,Unknown,India,20-11-2020,2020,TV-MA,"International TV Shows, Romantic TV Shows, TV Comedies",2020,11,1,season,3
s1673,Tv Show,Voices of Fire,Unknown,United States,20-11-2020,2020,TV-PG,"Docuseries, Reality TV",2020,11,1,season,2
s1685,Tv Show,Holiday Home Makeover with Mr. Christmas,Unknown,United States,18-11-2020,2020,TV-G,Reality TV,2020,11,1,season,1
s1688,Tv Show,The Boss Baby: Back in Business,Unknown,United States,17-11-2020,2020,TV-Y7,"Kids' TV, TV Comedies",2020,11,4,season,2
s1694,Tv Show,Beyblade Burst Rise,Unknown,Japan,15-11-2020,2019,TV-Y,"Anime Series, Kids' TV",2020,11,1,season,2
s1697,Tv Show,Polly Pocket,Unknown,Canada,15-11-2020,2021,TV-Y,Kids' TV,2020,11,2,season,1
s1698,Tv Show,Survivor,Unknown,United States,15-11-2020,2014,TV-14,Reality TV,2020,11,2,season,1
s1699,Tv Show,The Crown,Unknown,United Kingdom,15-11-2020,2020,TV-MA,"British TV Shows, International TV Shows, TV Dramas",2020,11,4,season,3
s1702,Tv Show,American Horror Story,Unknown,United States,13-11-2020,2019,TV-MA,"TV Horror, TV Mysteries, TV Thrillers",2020,11,9,season,3
s1709,Tv Show,Ethos,Unknown,Turkey,12-11-2020,2020,TV-MA,"International TV Shows, TV Dramas",2020,11,1,season,2
s1712,Tv Show,Graceful Friends,Unknown,South Korea,12-11-2020,2020,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",2020,11,1,season,3
s1717,Tv Show,Aunty Donna's Big Ol' House of Fun,Unknown,Australia,11-11-2020,2020,TV-MA,TV Comedies,2020,11,1,season,1
s1718,Tv Show,The Liberator,Unknown,United States,11-11-2020,2020,TV-MA,"TV Action & Adventure, TV Dramas",2020,11,1,season,2
s1719,Tv Show,Trial 4,Unknown,United States,11-11-2020,2020,TV-MA,"Crime TV Shows, Docuseries",2020,11,1,season,2
s1720,Movie,We Are All For The Fatherland,Unknown,Lebanon,11-11-2020,1979,TV-14,"Documentaries, International Movies",2020,11,74,min,2
s1723,Tv Show,DASH & LILY,Unknown,United States,10-11-2020,2020,TV-14,"Romantic TV Shows, TV Comedies, TV Dramas",2020,11,1,season,3
s1725,Tv Show,Bakugan: Battle Planet,Unknown,Japan,06-11-2020,2018,TV-PG,"Anime Series, Kids' TV",2020,11,1,season,2
s1727,Tv Show,Country Ever After,Unknown,United States,06-11-2020,2020,TV-PG,Reality TV,2020,11,1,season,1
s1731,Tv Show,Wrong Kind of Black,Unknown,Australia,06-11-2020,2018,TV-MA,"International TV Shows, TV Comedies, TV Dramas",2020,11,1,season,3
s1758,Tv Show,LEGO Jurassic World: Secret Exhibit,Unknown,United States,01-11-2020,2018,TV-Y,Kids' TV,2020,11,1,season,1
s1738,Tv Show,Paranormal,Unknown,Egypt,05-11-2020,2020,TV-14,"International TV Shows, TV Dramas, TV Horror",2020,11,1,season,3
s1739,Movie,A Christmas Catch,Unknown,Canada,04-11-2020,2018,TV-G,"Dramas, Romantic Movies",2020,11,87,min,2
s1724,Tv Show,Bakugan: Armored Alliance,Unknown,Pakistan,06-11-2020,2020,TV-Y7,"Anime Series, Kids' TV",2020,11,1,season,2
s1741,Tv Show,Love & Anarchy,Unknown,Sweden,04-11-2020,2020,TV-MA,"International TV Shows, Romantic TV Shows, TV Comedies",2020,11,1,season,3
s1747,Tv Show,Can You Hear Me?,Unknown,Canada,02-11-2020,2020,TV-MA,"International TV Shows, TV Comedies, TV Dramas",2020,11,2,season,3
s1749,Tv Show,60 Days In,Unknown,United States,01-11-2020,2019,TV-MA,Reality TV,2020,11,1,season,1
s1751,Tv Show,Dawson's Creek,Unknown,United States,01-11-2020,2002,TV-14,"Romantic TV Shows, TV Dramas, Teen TV Shows",2020,11,6,season,3
s1755,Tv Show,Forged in Fire,Unknown,United States,01-11-2020,2019,TV-14,Reality TV,2020,11,1,season,1
s1756,Tv Show,Leah Remini: Scientology and the Aftermath,Unknown,United States,01-11-2020,2018,TV-14,Docuseries,2020,11,3,season,1
s1757,Tv Show,LEGO Jurassic World: Legend of Isla Nublar,Unknown,United States,01-11-2020,2019,TV-Y,Kids' TV,2020,11,1,season,1
s2945,Tv Show,Who Killed Malcolm X?,Unknown,United States,07-02-2020,2020,TV-MA,"Crime TV Shows, Docuseries",2020,2,1,season,2
s1760,Tv Show,LEGO Ninjago: Masters of Spinjitzu,Unknown,Denmark,01-11-2020,2019,TV-Y7,Kids' TV,2020,11,10,season,1
s1761,Tv Show,LEGO: CITY Adventures,Unknown,United States,01-11-2020,2019,TV-Y,"Kids' TV, TV Comedies",2020,11,1,season,2
s1766,Tv Show,The Garfield Show,Unknown,France,01-11-2020,2018,TV-Y,"Kids' TV, TV Comedies",2020,11,4,season,2
s1767,Tv Show,The Good Detective,Unknown,South Korea,01-11-2020,2020,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",2020,11,1,season,3
s1770,Tv Show,Voice,Unknown,South Korea,01-11-2020,2018,TV-14,"Crime TV Shows, International TV Shows, Korean TV Shows",2020,11,2,season,3
s1774,Tv Show,Zumbo's Just Desserts,Unknown,Australia,31-10-2020,2019,TV-PG,"International TV Shows, Reality TV",2020,10,1,season,2
s1780,Tv Show,Marvel's Agents of S.H.I.E.L.D.,Unknown,United States,30-10-2020,2020,TV-14,"TV Action & Adventure, TV Sci-Fi & Fantasy",2020,10,7,season,2
s1782,Tv Show,Somebody Feed Phil,Unknown,United States,30-10-2020,2020,TV-14,"Docuseries, Reality TV",2020,10,4,season,2
s1783,Tv Show,Suburra: Blood on Rome,Unknown,Italy,30-10-2020,2020,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",2020,10,3,season,3
s1791,Tv Show,Blood of Zeus,Unknown,United States,27-10-2020,2020,TV-MA,Anime Series,2020,10,1,season,1
s1872,Movie,Super Monsters: Dia de los Monsters,Unknown,Canada,09-10-2020,2020,TV-Y,Children & Family Movies,2020,10,25,min,1
s1792,Tv Show,Chico Bon Bon: Monkey with a Tool Belt,Unknown,United States,27-10-2020,2020,TV-Y,Kids' TV,2020,10,4,season,1
s1800,Tv Show,Barbarians,Unknown,Germany,23-10-2020,2020,TV-MA,"International TV Shows, TV Action & Adventure, TV Dramas",2020,10,1,season,3
s1804,Tv Show,Stolen Away,Unknown,Spain,23-10-2020,2020,TV-MA,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",2020,10,1,season,3
s1805,Tv Show,The Queen's Gambit,Unknown,United States,23-10-2020,2020,TV-MA,TV Dramas,2020,10,1,season,1
s1814,Tv Show,My Next Guest Needs No Introduction With David Letterman,Unknown,United States,21-10-2020,2020,TV-MA,Stand-Up Comedy & Talk Shows,2020,10,3,season,1
s1835,Tv Show,Start-Up,Unknown,South Korea,18-10-2020,2020,TV-14,"International TV Shows, Romantic TV Shows, TV Comedies",2020,10,1,season,3
s1838,Tv Show,Grand Army,Unknown,United States,16-10-2020,2020,TV-MA,"TV Dramas, Teen TV Shows",2020,10,1,season,2
s1840,Tv Show,La Révolution,Unknown,France,16-10-2020,2020,TV-MA,"International TV Shows, TV Action & Adventure, TV Dramas",2020,10,1,season,3
s1842,Tv Show,The Last Kids on Earth,Unknown,United States,16-10-2020,2020,TV-Y7,"Kids' TV, TV Comedies",2020,10,3,season,2
s1848,Tv Show,Fireman Sam,Unknown,United Kingdom,15-10-2020,2018,TV-Y,"British TV Shows, Kids' TV",2020,10,4,season,2
s1849,Tv Show,Half & Half,Unknown,United States,15-10-2020,2005,TV-14,TV Comedies,2020,10,4,season,1
s1852,Tv Show,One on One,Unknown,United States,15-10-2020,2006,TV-14,"TV Comedies, Teen TV Shows",2020,10,5,season,2
s1853,Tv Show,Power Rangers Beast Morphers,Unknown,United States,15-10-2020,2020,TV-Y7,Kids' TV,2020,10,2,season,1
s1855,Tv Show,Social Distance,Unknown,United States,15-10-2020,2020,TV-MA,"TV Comedies, TV Dramas",2020,10,1,season,2
s1861,Tv Show,The Cabin with Bert Kreischer,Unknown,United States,13-10-2020,2020,TV-MA,"Reality TV, TV Comedies",2020,10,1,season,2
s1865,Tv Show,Kipo and the Age of Wonderbeasts,Unknown,United States,12-10-2020,2020,TV-Y7,"Kids' TV, TV Comedies",2020,10,3,season,2
s1829,Tv Show,Unsolved Mysteries,Unknown,Pakistan,19-10-2020,2020,TV-MA,"Crime TV Shows, Docuseries",2020,10,2,season,2
